user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,expense_income_diff,savings_delay_ratio,debt_duress
1374,3173.08,2490.55,0.38,2572.28,2,658.0,0.27,686.61,344.78,8,579.55,30,0,725.91,1558.51,2,1757.89,7,2,26.5,Medium,682.53,0,2022,9,0.7848998449456049,1889.7500000000002,0.2163859719893605
1603,3845.92,4105.88,0.08,3590.66,0,665.0,0.23,521.66,552.87,2,427.29,76,0,257.64,2859.74,2,1404.06,4,1,61.4,Medium,0.0,0,2022,10,1.0675937096975496,3590.66,0.13563984690269168
1219,4139.21,2260.29,0.31,3141.57,1,706.0,0.22,20.53,77.3,8,1817.67,64,0,645.42,2843.36,2,1687.51,1,2,19.7,Low,1878.92,0,2022,11,0.546067969491763,1262.65,0.004959883649295397
1024,3469.67,3110.26,0.14,2803.45,2,682.0,0.37,324.11,411.23,4,1141.4,79,0,140.9,1609.63,2,311.42,2,2,16.7,High,359.41,0,2022,12,0.8964137799848401,2444.04,0.09341234180772234
1734,5461.23,2857.86,0.06,3539.62,0,773.0,0.3,470.75,480.29,9,353.31,91,0,599.11,2285.28,2,1804.51,4,0,64.5,Medium,2603.37,0,2023,1,0.5232996962222797,936.25,0.08619853036770106
1534,3066.2,2719.13,0.22,2107.1,1,737.0,0.49,441.31,89.63,5,357.35,69,0,395.3,2390.33,0,877.17,9,1,67.1,High,347.07,0,2023,2,0.8868077750962103,1760.03,0.14392733676863873
1238,5312.24,3109.78,0.06,2554.91,0,741.0,0.6,326.68,326.3,9,1320.11,58,0,684.86,2557.78,2,1004.41,2,0,70.9,High,2202.46,0,2023,3,0.5853990030570908,352.4499999999998,0.061495715555020106
1325,4883.87,3204.05,0.28,3024.87,1,585.0,0.42,666.53,559.91,9,862.09,83,0,404.56,2188.93,2,1934.89,5,0,18.2,Medium,1679.82,0,2023,4,0.6560473558878512,1345.05,0.13647578662003698
1781,4533.63,2861.93,0.11,2737.91,1,620.0,0.14,743.08,304.7,9,650.38,67,0,672.18,1804.01,1,1127.16,0,2,0.1,Medium,1671.7,0,2023,5,0.6312667773947146,1066.2099999999998,0.16390397981308577
1186,5002.97,2638.45,0.06,3402.58,1,689.0,0.39,522.86,381.0,1,762.97,43,0,807.95,3985.5,2,1930.57,8,0,70.1,Medium,2364.52,0,2023,6,0.5273767382174988,1038.06,0.10450992110686252
1953,5446.06,1940.35,0.3,3573.82,1,691.0,0.39,701.93,566.92,6,1754.0,72,1,404.45,1984.99,2,779.18,6,2,67.3,Medium,3505.71,0,2023,7,0.3562850941781765,68.11000000000013,0.12888767292317746
1809,1394.59,2700.13,0.11,2217.87,0,705.0,0.36,731.79,298.95,6,659.42,97,0,445.05,2832.5,0,1047.74,9,2,33.4,High,0.0,0,2023,8,1.9361461074581061,2217.87,0.5247348683125507
1335,3443.21,4512.55,0.06,2155.54,1,721.0,0.21,426.84,420.61,7,1081.39,26,0,659.68,2393.65,2,1451.83,4,2,32.2,Medium,0.0,0,2023,9,1.310564850822343,2155.54,0.12396571803636722
1260,2971.84,4285.42,0.27,2372.9,0,606.0,0.25,624.85,251.53,3,1225.59,51,0,615.97,1617.93,2,1456.88,4,2,46.8,Medium,0.0,0,2023,10,1.4420089910627758,2372.9,0.21025694519220414
1955,3076.59,2690.71,0.29,3164.19,2,764.0,0.43,707.03,284.49,4,1590.81,61,0,327.61,1421.09,0,921.86,0,2,70.9,Medium,385.88,0,2023,11,0.8745754227895169,2778.31,0.22980962689211104
1673,2999.61,4736.83,0.09,3268.06,2,643.0,0.12,575.37,116.1,4,1951.79,34,0,193.82,1924.92,0,1257.13,3,0,63.0,Medium,0.0,0,2019,1,1.5791486226542784,3268.06,0.1918149359416724
1790,1649.12,3616.05,0.34,3228.48,1,645.0,0.46,856.95,0.0,2,0.0,55,0,408.32,2647.16,0,2062.87,7,2,89.2,High,0.0,0,2019,1,2.192714902493451,3228.48,0.5196407781119629
1346,3264.57,2994.7,0.33,3207.62,0,607.0,0.2,1160.63,553.92,3,1244.48,48,0,423.75,1000.0,1,1624.65,7,2,54.1,Medium,269.87,0,2019,3,0.9173336764106758,2937.75,0.35552308573564056
1060,3517.89,3736.31,0.17,2623.71,1,666.0,0.51,266.35,464.74,6,0.0,89,0,696.63,2232.4,2,569.37,3,2,26.6,High,0.0,0,2019,4,1.0620883540986217,2623.71,0.07571299841666454
1633,2256.07,2411.77,0.28,2931.69,1,646.0,0.21,716.82,407.9,8,291.02,46,0,238.23,2062.59,1,300.0,9,0,79.0,Low,0.0,0,2019,5,1.0690138160606717,2931.69,0.31772950307392944
1244,5969.4,2768.71,0.29,2899.07,0,631.0,0.34,570.72,275.68,2,676.38,52,0,661.0,2641.31,2,1395.43,3,2,14.5,Medium,3200.69,1,2019,5,0.4638171340503234,-301.6199999999999,0.0956075987536436
1444,5029.99,3890.02,0.12,2755.79,1,643.0,0.57,598.04,583.82,3,1033.75,69,0,436.04,2015.3,2,1047.73,3,2,89.7,High,1139.97,0,2019,6,0.7733653546030906,1615.82,0.11889486857826755
1183,2312.95,3945.06,0.14,3176.74,1,731.0,0.36,349.9,521.98,5,0.0,29,0,120.68,2156.2,2,1000.82,7,2,0.6,High,0.0,0,2019,7,1.7056399835707647,3176.74,0.15127867009662985
1606,3482.26,3200.29,0.29,2318.06,0,617.0,0.18,181.27,562.4,8,669.44,76,0,304.02,1000.0,2,1299.05,0,0,83.6,Medium,281.97,0,2019,8,0.9190267240240533,2036.09,0.05205527444820318
1773,3354.24,3694.49,0.25,2493.17,1,644.0,0.57,792.28,34.77,5,162.94,85,0,0.0,2872.78,2,1182.78,7,0,28.5,High,0.0,0,2019,9,1.101438775996947,2493.17,0.23620253768364816
1387,3480.16,3775.44,0.1,2507.33,1,639.0,0.1,772.91,427.53,1,1023.36,76,0,358.81,2021.35,2,1081.34,9,2,86.5,Medium,0.0,0,2019,10,1.084846673716151,2507.33,0.22209036366144086
1484,3803.28,3323.07,0.15,2688.57,1,648.0,0.29,44.63,158.54,2,1334.9,91,0,789.93,2190.84,2,888.78,4,1,37.1,Medium,480.21,0,2019,11,0.8737379314696788,2208.36,0.011734608022548958
1614,2521.17,2507.68,0.09,2730.81,0,567.0,0.27,631.99,11.25,3,1138.08,52,0,745.68,1630.68,2,1076.93,2,2,27.6,Medium,13.49,0,2019,12,0.9946493096459182,2717.32,0.2506732985082323
1945,5866.09,2721.01,0.06,2751.2,0,703.0,0.17,712.0,0.0,8,1164.18,41,0,607.83,2221.14,2,1630.53,8,1,18.9,Medium,3145.08,1,2020,1,0.46385411747859306,-393.8800000000001,0.1213755670301683
1055,5258.99,2632.55,0.29,2364.88,1,640.0,0.41,321.09,377.43,5,1926.59,69,0,770.47,2415.06,0,1497.26,0,2,86.3,High,2626.44,1,2020,2,0.500580910022647,-261.55999999999995,0.0610554498107051
1566,4067.93,3038.68,0.31,2890.52,0,636.0,0.14,683.68,284.02,3,1095.55,79,0,626.41,1869.17,0,1482.5,3,0,23.2,Medium,1029.25,0,2020,3,0.7469843384719009,1861.27,0.1680658221749145
1763,3914.89,3911.52,0.39,2415.9,1,623.0,0.52,416.89,510.11,2,636.46,86,0,440.37,2342.96,0,830.68,0,2,13.5,High,3.37,0,2020,4,0.9991391839872896,2412.53,0.10648830490767301
1784,4488.85,4399.84,0.39,2360.5,1,714.0,0.18,809.59,767.54,3,1099.68,71,0,380.14,1474.65,2,1126.51,7,2,87.3,Medium,89.01,0,2020,5,0.9801708678169241,2271.49,0.18035577040890205
1502,4617.04,3659.12,0.26,2351.05,1,761.0,0.44,559.62,421.09,1,384.99,30,0,421.17,2818.8,2,1062.99,5,2,62.4,High,957.92,0,2020,6,0.7925250810042798,1393.13,0.12120752690035175
1248,4010.68,2836.56,0.37,2560.79,1,723.0,0.57,196.92,0.0,2,309.71,54,0,521.11,2819.13,2,896.4,7,2,20.5,High,1174.12,0,2020,7,0.7072516381262031,1386.67,0.04909890592119042
1029,6619.89,3812.53,0.05,2364.64,1,722.0,0.32,514.94,111.35,9,1346.38,82,0,496.0,1881.06,2,1111.14,3,2,46.8,High,2807.36,1,2020,8,0.5759204458080119,-442.72000000000025,0.07778679101918612
1355,4660.54,1098.96,0.25,3032.44,1,622.0,0.58,215.86,324.53,3,1754.83,35,0,826.63,1092.09,0,1437.51,1,1,97.4,Medium,3561.58,1,2020,9,0.23580100160067288,-529.1399999999999,0.04631652126148472
1842,2384.25,3799.43,0.39,2713.04,2,787.0,0.14,549.54,714.83,8,0.0,31,0,803.81,2437.97,2,1393.45,2,2,7.3,Medium,0.0,0,2020,10,1.593553528363217,2713.04,0.23048757470902798
1690,3286.94,3863.16,0.4,3306.71,0,779.0,0.31,437.4,344.67,8,1518.98,51,0,421.16,1889.4,2,1239.94,5,1,78.9,High,0.0,0,2020,11,1.175305907622287,3306.71,0.1330720974523417
1387,4244.86,3184.46,0.29,2181.0,1,587.0,0.32,735.04,929.57,7,727.61,81,0,158.55,1109.36,2,1236.41,1,0,72.7,High,1060.4,0,2020,12,0.7501919969092032,1120.6,0.17316000998855086
1663,3007.28,1754.01,0.19,2070.83,1,644.0,0.36,396.32,1056.53,9,999.69,92,0,610.92,1000.0,2,1489.76,0,1,37.9,Medium,1253.27,0,2021,1,0.5832546354180521,817.56,0.13178686387699182
1403,3022.18,3194.35,0.26,3488.37,0,670.0,0.43,490.28,226.6,7,2064.77,46,0,218.12,1886.59,1,1526.66,0,2,69.6,Medium,0.0,0,2021,2,1.0569688105936774,3488.37,0.16222726641033955
1272,3917.15,3508.59,0.27,2791.3,2,607.0,0.19,401.86,294.24,6,1613.93,52,0,557.54,2129.82,1,1298.92,5,0,70.5,Medium,408.56,0,2021,3,0.8956996796140051,2382.7400000000002,0.10258989316212042
1447,2020.14,2332.49,0.33,2101.46,1,648.0,0.39,503.84,400.53,4,1122.77,93,0,505.9,1988.27,2,1151.33,3,2,31.0,High,0.0,0,2021,4,1.1546179967725008,2101.46,0.24940845683962495
1939,4331.97,2657.92,0.23,3543.98,0,710.0,0.35,336.06,488.54,5,1396.12,69,0,710.67,2073.34,2,1332.97,5,2,99.5,Medium,1674.05,0,2021,5,0.6135591890063874,1869.93,0.07757671452018365
1272,5027.23,2414.2,0.19,2370.73,1,654.0,0.47,799.65,0.0,6,1149.0,23,0,340.38,1000.0,0,1245.73,1,0,31.0,High,2613.03,1,2021,6,0.48022469630392883,-242.30000000000018,0.15906373887807004
1992,3643.48,2570.2,0.26,3177.48,0,748.0,0.57,611.68,222.07,3,1126.53,72,0,225.58,1338.37,2,1428.13,5,2,32.3,Medium,1073.28,0,2021,7,0.7054244842842556,2104.2,0.16788345208427108
1033,4326.45,4967.23,0.3,3077.25,1,729.0,0.13,353.56,404.45,7,1092.23,53,0,818.72,2351.97,2,1182.53,2,1,42.8,Medium,0.0,0,2021,8,1.148107570872193,3077.25,0.08172057922777336
1199,2067.72,2710.95,0.12,3783.45,1,622.0,0.2,250.13,520.3,1,891.84,28,0,320.48,1666.2,2,1425.06,2,1,97.5,Medium,0.0,0,2021,9,1.3110817712262783,3783.45,0.12096898999864586
1010,3496.37,3863.84,0.19,2388.69,1,608.0,0.25,736.24,248.68,6,457.74,96,0,268.18,2028.19,2,1415.05,6,0,65.7,Medium,0.0,0,2021,10,1.105100432734522,2388.69,0.2105726796649096
1536,4095.6,3810.03,0.14,3334.69,1,707.0,0.24,554.72,327.25,3,1267.24,24,0,317.75,2565.47,2,1677.34,2,1,38.3,Medium,285.57,0,2021,11,0.9302739525344272,3049.12,0.13544291434710423
1479,3574.03,2144.65,0.11,3056.15,1,704.0,0.54,472.59,554.64,1,615.29,32,0,57.12,3090.79,2,1458.91,1,2,38.4,High,1429.38,0,2021,12,0.6000649127175766,1626.77,0.13222888448054435
1058,2808.94,3056.73,0.13,2812.41,1,684.0,0.45,392.4,234.72,5,1009.11,37,0,388.82,2193.13,2,671.01,8,0,45.6,Medium,0.0,0,2022,1,1.0882147714084316,2812.41,0.13969682513688436
1047,2963.77,3715.67,0.24,3239.8,0,631.0,0.45,445.48,142.13,1,659.64,34,0,129.8,1851.71,0,1325.53,4,2,37.7,High,0.0,0,2022,2,1.2536971492389761,3239.8,0.15030855970605006
1267,2534.09,2596.83,0.35,2561.79,2,664.0,0.33,799.93,364.1,6,1427.01,88,0,429.81,1461.85,2,742.35,4,0,42.0,Medium,0.0,0,2022,3,1.0247583945321594,2561.79,0.315667557190155
1296,2746.43,2782.97,0.11,3347.0,1,674.0,0.24,493.07,193.88,1,861.69,74,0,755.72,1098.13,2,465.26,2,2,67.7,Medium,0.0,0,2022,4,1.0133045444449704,3347.0,0.17953124601755735
1608,3976.21,2736.73,0.08,2872.86,1,692.0,0.31,508.76,793.09,3,646.01,90,0,682.41,2494.57,0,1374.23,5,2,54.0,Medium,1239.48,0,2022,5,0.6882760216386962,1633.38,0.1279509885041283
1690,5293.22,2753.24,0.09,2937.19,1,847.0,0.43,496.95,354.66,3,890.28,45,0,480.16,1226.44,2,1405.38,9,2,30.1,Medium,2539.98,0,2022,6,0.5201446378574855,397.21000000000004,0.0938842519298272
1046,4848.26,3714.85,0.19,2898.64,2,777.0,0.58,607.89,368.71,5,64.08,46,0,400.05,2770.88,2,1308.16,8,2,1.6,High,1133.41,0,2022,7,0.7662233461076757,1765.2299999999998,0.12538312714252123
1723,2878.18,3645.56,0.37,1598.06,1,656.0,0.23,519.37,131.94,1,1607.37,27,0,340.74,1385.69,2,1506.68,9,0,31.0,Medium,0.0,0,2022,8,1.266619877839468,1598.06,0.18045084046168067
1692,3067.71,3713.18,0.24,2657.7,1,666.0,0.35,718.05,475.5,2,1129.23,22,0,475.02,1512.35,2,1579.1,0,1,3.2,High,0.0,0,2022,9,1.2104077634456971,2657.7,0.23406710543043507
1741,6707.56,1816.45,0.1,1706.52,1,699.0,0.25,675.57,429.94,7,694.08,36,0,341.93,1120.12,0,1776.29,7,0,80.2,Medium,4891.11,1,2022,10,0.2708063737037015,-3184.5899999999997,0.10071769764265992
1012,5047.92,2324.62,0.05,1805.49,0,699.0,0.43,130.35,496.63,7,694.46,61,0,445.59,2599.11,2,1128.15,6,2,77.0,High,2723.3,1,2022,11,0.46051046767777615,-917.8100000000002,0.025822516997099795
1044,2851.45,1496.69,0.08,3386.92,1,645.0,0.41,770.34,727.74,6,924.65,28,1,550.0,1246.02,2,1138.71,4,2,23.2,Medium,1354.76,0,2022,12,0.524887338021007,2032.16,0.2701572883971313
1453,3697.69,1940.3,0.2,2451.8,2,738.0,0.47,363.1,522.42,3,2179.66,86,0,493.48,2305.3,2,808.21,9,2,19.5,Medium,1757.39,0,2023,1,0.5247330089866916,694.4100000000001,0.09819644156216449
1156,3337.46,3217.08,0.11,3114.39,2,655.0,0.11,409.77,619.21,5,538.28,90,0,893.65,2662.82,2,704.5,7,1,86.9,Medium,120.38,0,2023,2,0.963930653850533,2994.0099999999998,0.12277899959849706
1490,4633.39,2550.73,0.4,2841.49,1,658.0,0.45,712.69,338.74,4,798.63,37,0,844.85,1887.72,2,1721.65,2,2,85.0,Medium,2082.66,0,2023,3,0.5505105333244126,758.8299999999999,0.15381610440735616
1406,4073.05,3469.8,0.29,3029.37,1,615.0,0.32,467.51,486.83,5,1161.34,77,0,991.51,2776.83,2,772.07,2,2,23.5,High,603.25,0,2023,4,0.8518923165686648,2426.12,0.11478130639201581
1624,4229.99,3358.25,0.22,2892.49,1,745.0,0.32,447.78,614.24,4,1179.99,31,0,181.94,2998.52,0,909.15,6,2,98.3,High,871.74,0,2023,5,0.7939144064170365,2020.7499999999998,0.10585840628464843
1407,3875.22,2333.25,0.22,3223.4,1,702.0,0.57,632.06,384.07,2,1425.48,47,0,736.18,2802.01,2,1465.31,1,2,53.9,Medium,1541.97,0,2023,6,0.6020948488085838,1681.43,0.16310299802333802
1136,1614.72,2933.36,0.15,2805.56,2,714.0,0.26,350.78,98.6,2,1839.47,79,0,682.9,1868.0,2,1024.71,8,1,48.0,Medium,0.0,0,2023,7,1.8166369401506144,2805.56,0.2172389021006738
1337,6471.53,2312.55,0.24,3434.23,2,688.0,0.21,607.48,434.56,1,1361.49,64,0,336.47,2195.39,2,1056.24,6,0,15.1,Low,4158.98,1,2023,8,0.3573420813934263,-724.7499999999995,0.09386961043215439
1898,4064.91,2974.73,0.37,2656.61,1,681.0,0.4,244.79,627.44,3,610.24,34,0,595.35,2577.54,2,1864.47,3,0,98.0,High,1090.18,0,2023,9,0.731807100280203,1566.43,0.06022027547965392
1192,4153.46,2379.73,0.11,2829.91,2,688.0,0.44,545.3,251.99,4,1626.61,81,0,733.31,1630.62,2,903.09,1,0,14.5,Medium,1773.73,0,2023,10,0.5729512262065843,1056.1799999999998,0.1312881308595725
1607,4085.13,3709.59,0.14,3127.78,2,608.0,0.46,464.2,449.21,3,1672.94,95,0,263.63,2501.95,2,1501.33,8,0,99.0,High,375.54,0,2023,11,0.9080714689618201,2752.2400000000002,0.11363163473377835
1530,3348.85,3000.73,0.31,2887.71,1,721.0,0.6,380.74,749.31,5,479.99,44,0,1020.01,1072.4,2,1172.87,6,2,36.5,High,348.12,0,2019,1,0.8960478970392822,2539.59,0.11369276020126312
1452,4614.66,4071.72,0.34,2531.7,2,729.0,0.33,772.85,297.7,3,841.1,66,0,398.07,1825.02,2,1172.22,2,2,75.2,High,542.94,0,2019,1,0.8823445280909102,1988.7599999999998,0.1674771272423104
1118,3227.28,3351.54,0.32,2828.91,1,754.0,0.35,833.5,228.91,2,907.62,80,0,338.73,1000.0,2,1603.41,3,1,63.8,High,0.0,0,2019,3,1.0385030118241987,2828.91,0.2582670236236087
1909,4711.02,3160.8,0.09,2591.07,1,680.0,0.27,503.98,595.96,3,1936.03,54,0,494.19,2342.62,0,1734.54,2,2,62.7,Medium,1550.22,0,2019,4,0.6709375039800298,1040.8500000000001,0.10697895572508713
1001,4301.38,1671.02,0.15,2845.22,0,760.0,0.53,825.8,287.58,5,156.4,28,0,541.16,1545.27,2,1495.34,0,1,49.2,Medium,2630.36,0,2019,5,0.3884846258642575,214.85999999999967,0.1919848978699859
1926,4766.74,2244.08,0.33,3137.3,2,743.0,0.45,688.97,265.88,7,881.43,75,0,758.13,2056.48,2,1110.62,6,0,26.6,Medium,2522.66,0,2019,5,0.4707787712356873,614.6400000000003,0.14453693719397326
1852,4389.62,1513.48,0.4,2693.28,0,644.0,0.23,488.27,966.49,9,849.92,95,0,404.91,2265.3,2,901.46,6,0,86.1,Low,2876.14,1,2019,6,0.34478610904816365,-182.85999999999967,0.1112328629813059
1434,4546.92,3494.64,0.11,2730.19,1,573.0,0.5,489.36,480.44,7,956.14,71,0,339.82,1823.65,2,752.01,5,2,9.1,High,1052.28,0,2019,7,0.7685730120609116,1677.91,0.10762450186060014
1973,5103.96,2071.57,0.3,2494.09,0,656.0,0.3,489.04,0.0,6,725.0,65,0,520.2,2626.66,2,821.44,6,1,42.8,Low,3032.39,1,2019,8,0.4058750460426806,-538.2999999999997,0.09581579792945086
1606,4053.47,4006.81,0.14,2391.93,1,622.0,0.31,491.23,645.73,5,890.18,84,0,337.57,1820.37,2,1588.74,1,1,86.0,High,46.66,0,2019,9,0.9884888749639198,2345.27,0.121187525749543
1423,2997.24,3451.1,0.12,3040.04,1,675.0,0.28,701.31,465.3,2,547.83,79,0,731.41,1604.62,2,1881.66,0,1,79.5,Medium,0.0,0,2019,10,1.1514259785669483,3040.04,0.23398526644512951
1510,3379.99,3446.95,0.28,2849.9,1,696.0,0.39,458.86,356.73,5,299.26,31,0,843.21,3100.23,1,1596.99,0,2,13.3,High,0.0,0,2019,11,1.0198107094991404,2849.9,0.1357577980999944
1930,3083.05,4311.23,0.08,3384.32,0,695.0,0.32,362.5,7.18,1,1333.28,55,0,477.98,3487.11,0,1491.89,4,2,38.8,High,0.0,0,2019,12,1.3983652551856114,3384.32,0.11757837206662233
1703,3363.59,2688.39,0.24,2058.94,2,765.0,0.59,285.74,737.1,1,1226.21,63,0,417.44,1883.79,2,804.19,1,1,25.2,High,675.2,0,2020,1,0.7992620979370255,1383.74,0.08495090067457686
1775,4052.79,2859.19,0.08,2786.93,1,613.0,0.15,108.61,413.18,5,528.15,24,0,523.94,1458.48,2,1214.6,4,1,57.5,Medium,1193.6,0,2020,2,0.7054868374625876,1593.33,0.026798822539534493
1667,4374.68,3464.74,0.31,3000.42,1,663.0,0.45,618.71,323.24,1,924.93,99,0,527.65,3431.66,2,2009.45,2,1,17.8,High,909.94,0,2020,3,0.7919985004617479,2090.48,0.14142977314912175
1884,3676.37,1911.12,0.3,2559.83,1,703.0,0.44,920.41,410.4,5,786.74,98,0,595.16,3313.32,1,777.98,5,1,21.3,Medium,1765.25,0,2020,4,0.519838862791286,794.5799999999999,0.25035836980499787
1140,4695.57,2806.19,0.1,2240.5,1,715.0,0.54,336.8,459.0,3,602.27,46,0,542.15,1000.0,2,1370.82,3,2,69.9,High,1889.38,0,2020,5,0.5976249954744579,351.1199999999999,0.07172718115159608
1079,3905.77,2526.37,0.17,2404.92,1,689.0,0.57,462.02,268.17,5,572.37,66,0,377.21,1881.05,0,644.21,6,2,33.9,High,1379.4,0,2020,6,0.6468302024952826,1025.52,0.11829165567864978
1108,5735.6,2579.09,0.31,2028.29,1,639.0,0.16,495.69,394.19,3,354.63,24,0,589.82,1953.59,0,1698.23,6,2,93.9,Medium,3156.51,1,2020,7,0.44966350512588044,-1128.2200000000003,0.0864233907524932
1934,4430.2,3398.7,0.22,2466.19,2,657.0,0.1,483.05,326.84,1,1563.43,99,0,304.14,2316.95,2,1843.11,5,2,36.5,Medium,1031.5,0,2020,8,0.7671662678885829,1434.69,0.10903570944878335
1963,3313.54,4702.81,0.32,3501.48,2,607.0,0.3,548.36,0.0,2,811.46,82,0,798.3,2482.27,2,720.25,3,0,86.5,Medium,0.0,0,2020,9,1.4192706289949724,3501.48,0.16549068367969
1097,4058.03,3926.13,0.15,3108.49,1,603.0,0.13,210.2,16.29,6,1172.34,33,0,273.96,2237.88,2,1484.82,9,2,33.8,Medium,131.9,0,2020,10,0.9674965438895228,2976.5899999999997,0.051798532785612715
1425,3643.13,3477.74,0.09,3045.19,1,617.0,0.46,0.0,192.82,2,1202.43,24,0,706.59,2620.51,2,936.37,5,2,83.9,High,165.39,0,2020,11,0.9546022239118559,2879.8,0.0
1035,2099.6,4208.1,0.29,4038.47,2,696.0,0.42,151.14,496.29,8,887.49,54,0,621.52,2255.84,2,917.56,9,2,38.4,Medium,0.0,0,2020,12,2.0042389026481238,4038.47,0.07198514002667174
1729,3494.72,3054.29,0.13,2364.0,1,663.0,0.31,314.63,500.49,6,1363.45,25,0,451.45,2851.1,2,907.7,4,2,88.2,High,440.43,0,2021,1,0.8739727360131856,1923.57,0.09003010255471111
1694,3887.49,1896.1,0.39,2912.79,0,727.0,0.53,520.56,310.66,7,982.2,69,0,285.37,2002.62,0,843.75,7,2,15.4,Medium,1991.39,0,2021,2,0.48774401992030847,921.3999999999999,0.13390645377865923
1009,3751.52,2984.54,0.19,2719.39,0,629.0,0.58,421.5,672.01,4,883.99,87,0,496.63,2406.76,2,1327.49,9,1,35.2,High,766.98,0,2021,3,0.7955548684266643,1952.4099999999999,0.11235445899262166
1998,5075.96,1993.4,0.24,3256.95,1,690.0,0.59,586.24,608.31,2,1829.03,25,0,602.5,1862.87,2,539.61,6,2,7.5,Medium,3082.56,0,2021,4,0.3927138905743938,174.38999999999987,0.11549342390404968
1999,3294.98,3410.53,0.28,2859.43,2,757.0,0.51,436.89,449.3,1,1335.86,27,0,280.83,2369.41,2,1498.07,7,2,56.1,High,0.0,0,2021,5,1.0350684981395941,2859.43,0.13259261057730243
1892,2298.41,3206.4,0.05,1981.61,1,694.0,0.38,536.02,406.04,1,766.07,25,0,343.67,2791.09,0,1752.5,9,1,59.5,High,0.0,0,2021,6,1.3950513615934494,1981.61,0.2332133953472183
1755,4675.74,3354.49,0.37,2828.38,1,678.0,0.43,541.6,378.68,4,493.38,98,0,200.81,1807.27,2,845.1,7,1,1.5,High,1321.25,0,2021,7,0.7174244076873393,1507.13,0.1158319324855531
1354,4056.35,2356.37,0.08,2768.56,1,691.0,0.36,435.63,466.12,5,198.92,70,0,571.46,3160.19,1,911.9,3,2,30.2,Medium,1699.98,0,2021,8,0.5809089452340158,1068.58,0.10739457887016653
1521,4685.76,2810.71,0.34,3239.07,0,649.0,0.12,598.9,60.52,2,1015.86,51,0,394.6,3227.63,2,1439.28,4,1,32.0,Low,1875.05,0,2021,9,0.5998407942361538,1364.0200000000002,0.1278127774363177
1271,4977.35,2036.96,0.29,3143.3,2,753.0,0.6,349.66,621.65,4,843.86,83,0,294.19,2990.21,1,757.51,5,2,33.0,Medium,2940.39,0,2021,10,0.40924588385385796,202.9100000000003,0.07025023355801782
1622,4273.35,1621.95,0.32,3404.88,1,608.0,0.46,313.75,996.68,4,800.67,44,0,710.46,2483.29,0,1698.83,8,2,57.1,Medium,2651.4,0,2021,11,0.3795500017550633,753.48,0.07342015046743187
1354,3494.96,3407.34,0.15,3847.28,0,789.0,0.14,339.48,723.6,3,723.05,90,0,475.89,2342.17,2,971.1,9,1,3.8,Low,87.62,0,2021,12,0.9749296129283311,3759.6600000000003,0.09713415890310619
1095,4543.78,2845.01,0.29,2970.76,0,601.0,0.29,822.61,494.39,2,1283.09,31,0,267.11,3045.19,2,1787.76,9,2,67.9,Medium,1698.77,0,2022,1,0.6261328673483312,1271.9900000000002,0.18104089546588964
1660,5528.53,3360.99,0.13,1913.92,1,607.0,0.54,567.11,0.0,2,1743.28,83,0,769.97,1317.05,2,1112.51,8,2,25.6,High,2167.54,1,2022,2,0.6079355633414307,-253.6199999999999,0.10257880485409322
1737,4817.76,3645.15,0.16,2243.17,2,724.0,0.25,688.21,0.0,5,1679.86,53,0,504.2,1719.35,0,1687.13,6,2,20.6,Medium,1172.61,0,2022,3,0.756606804822158,1070.5600000000002,0.14284854372156355
1571,3917.81,2376.96,0.15,3277.53,2,766.0,0.58,943.99,357.11,4,1101.07,31,0,621.19,1951.02,0,435.37,6,2,50.7,Medium,1540.85,0,2022,4,0.6067062976509836,1736.6800000000003,0.24094838698150242
1294,5141.31,4833.38,0.1,3309.57,1,673.0,0.3,636.96,595.16,6,1287.79,45,0,642.25,1819.11,0,1273.02,1,0,18.8,Medium,307.93,0,2022,5,0.9401067043224391,3001.6400000000003,0.12389060375663012
1949,3115.15,2762.38,0.07,2361.78,1,761.0,0.3,515.48,599.79,5,1199.8,24,0,576.92,1935.48,2,1595.63,0,2,9.8,Medium,352.77,0,2022,6,0.8867566569828098,2009.0100000000002,0.16547517776030046
1779,4666.89,1994.19,0.31,3632.74,0,567.0,0.59,491.25,86.43,7,709.47,40,0,588.72,2368.76,0,801.39,1,2,81.5,Medium,2672.7,0,2022,7,0.42730597892815125,960.04,0.10526281956506367
1192,3248.15,3728.25,0.15,2812.04,1,655.0,0.17,364.76,386.87,9,1414.08,67,0,707.22,2015.12,2,957.34,6,0,57.1,Medium,0.0,0,2022,8,1.1478072133368225,2812.04,0.11229776949956129
1383,3731.59,2505.95,0.09,2322.42,2,605.0,0.49,233.63,116.68,9,100.43,28,0,484.73,2603.96,2,1135.19,7,1,9.6,High,1225.64,0,2022,9,0.6715501971009676,1096.78,0.06260870031273531
1518,3263.77,3183.38,0.12,2350.28,1,631.0,0.56,497.82,454.9,3,935.68,20,1,503.22,3331.16,2,1190.5,4,2,90.9,High,80.39,0,2022,10,0.9753689751422435,2269.8900000000003,0.15252913042279329
